航班日期,航班号,航线金额,舱位容量,订座数,行距,机型,起飞时间,到达时间,月份,日,星期几,是否节假日,温度,大气压,风速,能见度
2023-08-29,KN5738,166197.0,292,221,1178,33L,10:40:00,12:40:00,8,29,1,False,23,756.2,4,6
2023-08-29,KN5957,111568.0,185,159,1178,73V,13:55:00,16:05:00,8,29,1,False,24,756.2,4,7
2023-08-29,KN5955,186030.0,292,266,1178,33L,16:20:00,18:20:00,8,29,1,False,24,756.2,3,8
2023-08-29,KN5958,99387.0,185,161,1178,73V,17:10:00,19:30:00,8,29,1,False,24,756.2,4,4
2023-08-29,KN5956,179085.0,292,227,1178,33L,19:40:00,21:40:00,8,29,1,False,23,756.9,2,10
2023-08-29,KN5977,90296.49,185,152,1176,73V,20:45:00,22:55:00,8,29,1,False,24,757.7,2,10
2023-08-30,KN5737,139626.0,292,224,1178,33L,07:25:00,09:25:00,8,30,2,False,23,757.7,4,10
2023-08-30,KN5978,77360.93,179,109,1180,73U,08:10:00,10:25:00,8,30,2,False,23,758.2,5,10
2023-08-30,KN5738,189906.0,292,250,1178,33L,10:40:00,12:40:00,8,30,2,False,21,759.0,8,5
2023-08-30,KN5957,122675.0,185,175,1178,73V,13:55:00,16:05:00,8,30,2,False,21,758.2,4,6
2023-08-30,KN5955,250882.53,292,261,1178,33L,17:00:00,19:00:00,8,30,2,False,22,759.0,4,10
2023-08-30,KN5958,102785.0,185,168,1178,73V,17:10:00,19:30:00,8,30,2,False,22,759.0,4,10
2023-08-30,KN5956,175589.0,292,208,1178,33L,20:20:00,22:35:00,8,30,2,False,21,759.7,4,10
2023-08-30,KN5977,82485.0,179,148,1176,73U,20:45:00,23:05:00,8,30,2,False,21,759.7,4,7
2023-08-31,KN5737,142455.0,292,221,1178,33L,07:25:00,09:25:00,8,31,3,False,22,759.0,3,2.5
2023-08-31,KN5738,210221.9,292,270,1178,33L,10:40:00,12:40:00,8,31,3,False,26,759.0,4,10
2023-08-31,KN5957,102536.0,179,147,1178,73U,13:55:00,16:05:00,8,31,3,False,28,758.2,3,10
2023-08-31,KN5955,178274.0,292,241,1178,33L,16:20:00,18:20:00,8,31,3,False,27,758.2,5,10
2023-08-31,KN5958,95008.0,179,145,1178,73U,17:10:00,19:30:00,8,31,3,False,26,757.7,6,10
2023-08-31,KN5956,172925.0,292,241,1178,33L,19:40:00,21:40:00,8,31,3,False,25,758.2,4,10
2023-08-31,KN5977,127655.0,292,241,1176,33L,20:45:00,23:00:00,8,31,3,False,24,759.0,2,10
2023-09-01,KN5737,162811.0,292,212,1178,33L,07:25:00,09:25:00,9,1,4,False,24,758.2,3,10
2023-09-01,KN5738,214015.0,292,244,1178,33L,10:40:00,12:40:00,9,1,4,False,29,759.7,5,10
2023-09-01,KN5957,108998.0,185,132,1178,73V,13:55:00,16:05:00,9,1,4,False,30,758.2,6,10
2023-09-01,KN5955,228434.0,292,264,1178,33L,16:20:00,18:20:00,9,1,4,False,30,757.7,6,10
2023-09-01,KN5958,112660.0,185,125,1178,73V,17:10:00,19:30:00,9,1,4,False,29,757.7,6,10
2023-09-01,KN5956,200259.34,292,245,1178,33L,19:40:00,21:55:00,9,1,4,False,26,758.2,6,10
2023-09-01,KN5977,117938.0,185,168,1176,73V,20:45:00,22:55:00,9,1,4,False,26,759.0,5,10
2023-09-02,KN5737,141907.0,292,239,1178,33L,07:25:00,09:25:00,9,2,5,False,25,758.2,4,10
2023-09-02,KN5978,84171.52,185,125,1180,73V,08:10:00,10:25:00,9,2,5,False,27,758.2,6,10
2023-09-02,KN5738,197059.0,292,258,1178,33L,10:40:00,12:40:00,9,2,5,False,29,758.2,6,10
2023-09-02,KN5957,91435.0,185,151,1178,73V,13:55:00,16:05:00,9,2,5,False,31,757.7,4,10
2023-09-02,KN5955,175241.0,292,256,1178,33L,16:20:00,18:20:00,9,2,5,False,29,756.9,6,10
2023-09-02,KN5958,83091.0,185,129,1178,73V,17:10:00,19:30:00,9,2,5,False,29,756.9,6,10
2023-09-02,KN5956,149120.0,292,232,1178,33L,19:40:00,21:40:00,9,2,5,False,27,757.7,6,10
2023-09-02,KN5977,62590.0,185,104,1176,73V,21:50:00,00:05:00,9,2,5,False,26,758.2,5,10
2023-09-03,KN5737,85722.0,185,150,1178,73V,07:25:00,09:25:00,9,3,6,False,26,757.7,3,10
2023-09-03,KN5978,94554.8,185,144,1180,73V,08:10:00,10:25:00,9,3,6,False,27,757.7,3,10
2023-09-03,KN5738,114307.0,185,146,1178,73V,10:40:00,12:40:00,9,3,6,False,28,757.7,2,10
2023-09-03,KN5957,113059.0,185,151,1178,73V,13:55:00,16:05:00,9,3,6,False,30,756.9,2,10
2023-09-03,KN5955,212799.0,292,269,1178,33L,16:20:00,18:20:00,9,3,6,False,25,756.9,6,2
2023-09-03,KN5958,82118.0,185,108,1178,73V,17:10:00,19:30:00,9,3,6,False,25,756.9,3,8
2023-09-03,KN5956,182347.0,292,229,1178,33L,19:40:00,21:55:00,9,3,6,False,24,757.7,2,10
2023-09-03,KN5977,79054.0,185,132,1176,73V,20:45:00,23:05:00,9,3,6,False,24,757.7,1,10
2023-09-04,KN5737,168980.0,292,263,1178,33L,07:25:00,09:25:00,9,4,0,False,27,757.7,2,10
2023-09-04,KN5978,92849.17,185,150,1180,73V,08:10:00,10:25:00,9,4,0,False,28,757.7,3,10
2023-09-04,KN5738,177996.0,292,227,1178,33L,10:40:00,12:40:00,9,4,0,False,32,757.7,3,10
2023-09-04,KN5957,108827.0,185,169,1178,73V,13:55:00,16:05:00,9,4,0,False,32,756.9,4,10
2023-09-04,KN5955,173644.0,292,250,1178,33L,16:20:00,18:20:00,9,4,0,False,31,756.9,5,10
2023-09-04,KN5958,104136.0,185,161,1178,73V,17:10:00,19:30:00,9,4,0,False,31,756.9,4,10
2023-09-04,KN5956,167017.0,292,241,1178,33L,19:40:00,21:55:00,9,4,0,False,29,757.7,4,10
2023-09-04,KN5977,72199.0,185,157,1176,73V,20:45:00,23:05:00,9,4,0,False,29,757.7,3,10
2023-09-05,KN5737,159339.0,292,275,1178,33L,07:25:00,09:25:00,9,5,1,False,28,758.2,3,10
2023-09-05,KN5978,88110.0,185,176,1180,73V,08:10:00,10:25:00,9,5,1,False,29,758.2,3,10
2023-09-05,KN5738,208335.0,292,285,1178,33L,10:40:00,12:40:00,9,5,1,False,30,759.0,4,10
2023-09-05,KN5957,116580.0,185,170,1178,73V,13:55:00,16:05:00,9,5,1,False,31,758.2,4,10
2023-09-05,KN5955,213195.0,292,275,1178,33L,16:20:00,18:20:00,9,5,1,False,29,758.2,5,10
2023-09-05,KN5958,109544.0,185,171,1178,73V,17:10:00,19:30:00,9,5,1,False,28,757.7,4,10
2023-09-05,KN5956,183637.0,292,252,1178,33L,19:40:00,21:40:00,9,5,1,False,28,758.2,4,10
2023-09-05,KN5977,90300.0,185,164,1176,73V,20:45:00,22:55:00,9,5,1,False,28,759.0,4,10
2023-09-06,KN5737,166933.75,292,263,1178,33L,07:25:00,09:25:00,9,6,2,False,27,759.7,4,10
2023-09-06,KN5978,97306.4,185,171,1180,73V,08:10:00,10:25:00,9,6,2,False,28,759.7,5,10
2023-09-06,KN5738,204468.0,292,258,1178,33L,10:40:00,12:40:00,9,6,2,False,30,759.7,5,10
2023-09-06,KN5957,132569.0,185,175,1178,73V,13:55:00,16:05:00,9,6,2,False,31,759.0,5,10
2023-09-06,KN5955,263380.0,292,287,1178,33L,16:20:00,18:20:00,9,6,2,False,32,758.2,5,10
2023-09-06,KN5958,121828.0,185,166,1178,73V,17:10:00,19:30:00,9,6,2,False,31,758.2,5,10
2023-09-06,KN5956,156440.0,292,215,1178,33L,19:40:00,21:55:00,9,6,2,False,28,759.0,4,10
2023-09-06,KN5977,100527.0,185,172,1176,73V,20:45:00,23:05:00,9,6,2,False,27,759.7,5,10
2023-09-07,KN5737,171273.0,292,267,1178,33L,07:25:00,09:25:00,9,7,3,False,26,760.5,3,7
2023-09-07,KN5978,113275.0,185,174,1180,73V,08:10:00,10:25:00,9,7,3,False,27,760.5,2,10
2023-09-07,KN5738,209808.0,292,259,1178,33L,10:40:00,12:40:00,9,7,3,False,31,760.5,2,10
2023-09-07,KN5957,121549.0,185,171,1178,73V,13:55:00,16:05:00,9,7,3,False,32,759.0,3,10
2023-09-07,KN5955,229309.0,292,276,1178,33L,16:20:00,18:20:00,9,7,3,False,31,759.0,4,10
2023-09-07,KN5958,119910.0,185,165,1178,73V,17:10:00,19:30:00,9,7,3,False,30,759.0,5,10
2023-09-07,KN5956,201937.0,292,257,1178,33L,19:40:00,21:40:00,9,7,3,False,28,759.0,5,10
2023-09-07,KN5977,100469.0,185,163,1176,73V,20:45:00,23:00:00,9,7,3,False,27,759.7,4,10
2023-09-08,KN5737,158394.0,292,249,1178,33L,07:25:00,09:25:00,9,8,4,False,26,760.5,2,10
2023-09-08,KN5978,100450.0,185,162,1180,73V,08:10:00,10:25:00,9,8,4,False,28,760.5,1,10
2023-09-08,KN5738,211484.0,292,235,1178,33L,10:40:00,12:40:00,9,8,4,False,31,759.7,2,10
2023-09-08,KN5957,143858.0,185,166,1178,73V,13:55:00,16:05:00,9,8,4,False,32,758.2,1,10
2023-09-08,KN5955,291849.0,292,255,1178,33L,16:20:00,18:20:00,9,8,4,False,31,758.2,5,10
2023-09-08,KN5958,161886.0,185,162,1178,73V,17:10:00,19:30:00,9,8,4,False,30,758.2,4,10
2023-09-08,KN5956,299631.0,292,262,1178,33L,19:40:00,21:55:00,9,8,4,False,28,759.0,5,10
2023-09-08,KN5977,117486.0,185,163,1176,73V,20:45:00,22:55:00,9,8,4,False,27,759.0,4,10
2023-09-09,KN5737,168984.0,292,239,1178,33L,07:25:00,09:25:00,9,9,5,False,26,759.0,2,10
2023-09-09,KN5978,88855.4,185,130,1180,73V,08:10:00,10:25:00,9,9,5,False,28,759.0,3,10
2023-09-09,KN5738,198169.0,292,222,1178,33L,10:40:00,12:40:00,9,9,5,False,31,758.2,3,10
2023-09-09,KN5957,104797.0,185,160,1178,73V,13:55:00,16:05:00,9,9,5,False,31,757.7,2,10
2023-09-09,KN5955,166916.0,292,234,1178,33L,16:20:00,18:20:00,9,9,5,False,30,756.9,6,10
2023-09-09,KN5958,79428.0,185,121,1178,73V,17:10:00,19:30:00,9,9,5,False,29,756.9,5,10
2023-09-09,KN5956,151929.0,292,214,1178,33L,19:40:00,21:40:00,9,9,5,False,27,757.7,4,10
2023-09-09,KN5977,78348.0,185,159,1176,73V,20:45:00,23:00:00,9,9,5,False,26,758.2,4,10
2023-09-10,KN5737,107363.0,185,182,1178,73V,07:25:00,09:25:00,9,10,6,False,26,757.7,2,10
2023-09-10,KN5978,66467.0,185,106,1180,73V,08:10:00,10:25:00,9,10,6,False,28,757.7,3,10
2023-09-10,KN5738,161036.0,185,182,1178,73V,10:40:00,12:40:00,9,10,6,False,30,757.7,3,10
2023-09-10,KN5957,127015.0,185,171,1178,73V,13:55:00,16:05:00,9,10,6,False,32,756.2,3,10
2023-09-10,KN5955,255772.0,292,267,1178,33L,16:20:00,18:20:00,9,10,6,False,33,755.4,3,10
2023-09-10,KN5958,119595.0,185,143,1178,73V,17:10:00,19:30:00,9,10,6,False,31,755.4,4,10
2023-09-10,KN5956,203646.0,292,230,1178,33L,19:40:00,21:55:00,9,10,6,False,28,756.2,3,10
2023-09-10,KN5977,111040.0,185,170,1176,73V,20:45:00,23:05:00,9,10,6,False,27,756.9,4,10
2023-09-11,KN5737,196494.0,292,259,1178,33L,07:25:00,09:25:00,9,11,0,False,27,756.2,3,10
2023-09-11,KN5978,103596.0,185,151,1180,73V,08:10:00,10:25:00,9,11,0,False,28,756.2,3,10
2023-09-11,KN5738,225184.0,292,268,1178,33L,10:40:00,12:40:00,9,11,0,False,32,756.2,1,10
2023-09-11,KN5957,129248.0,185,170,1178,73V,13:55:00,16:05:00,9,11,0,False,34,754.6,2,10
2023-09-11,KN5955,205957.0,292,259,1178,33L,16:20:00,18:20:00,9,11,0,False,26,755.4,4,5
2023-09-11,KN5958,86187.0,185,134,1178,73V,17:10:00,19:30:00,9,11,0,False,26,756.2,5,10
2023-09-11,KN5956,155196.0,292,230,1178,33L,19:40:00,21:55:00,9,11,0,False,26,756.9,2,10
2023-09-11,KN5977,84130.0,185,151,1176,73V,20:45:00,23:05:00,9,11,0,False,26,756.9,2,10
2023-09-12,KN5737,174482.0,292,261,1178,33L,07:25:00,09:25:00,9,12,1,False,27,756.9,2,10
2023-09-12,KN5978,89743.81,185,171,1180,73V,08:10:00,10:25:00,9,12,1,False,28,756.9,4,10
2023-09-12,KN5738,206817.4,292,258,1178,33L,10:40:00,12:40:00,9,12,1,False,30,756.9,4,10
2023-09-12,KN5957,93899.0,143,132,1178,73S,13:55:00,16:05:00,9,12,1,False,29,756.2,5,10
2023-09-12,KN5955,199474.0,292,260,1178,33L,16:20:00,18:20:00,9,12,1,False,24,755.4,5,4
2023-09-12,KN5958,81040.0,143,129,1178,73S,17:10:00,19:30:00,9,12,1,False,25,755.4,5,10
2023-09-12,KN5956,175920.0,292,262,1178,33L,19:40:00,21:40:00,9,12,1,False,27,756.2,4,10
2023-09-13,KN5737,153432.75,292,254,1178,33L,07:25:00,09:25:00,9,13,2,False,27,755.4,3,10
2023-09-13,KN5978,90014.18,179,153,1180,73U,08:10:00,10:25:00,9,13,2,False,27,755.4,3,10
2023-09-13,KN5738,243898.0,292,257,1178,33L,10:40:00,12:40:00,9,13,2,False,28,755.4,4,10
2023-09-13,KN5957,113539.0,185,153,1178,73V,13:55:00,16:05:00,9,13,2,False,28,753.9,4,10
2023-09-13,KN5955,210405.0,292,248,1178,33L,16:20:00,18:20:00,9,13,2,False,27,753.1,2,10
2023-09-13,KN5958,122949.0,185,160,1178,73V,17:10:00,19:30:00,9,13,2,False,26,753.1,4,6
2023-09-13,KN5956,165058.0,292,209,1178,33L,19:40:00,21:55:00,9,13,2,False,23,755.4,7,10
2023-09-13,KN5977,82040.0,179,155,1176,73U,20:45:00,23:05:00,9,13,2,False,23,756.2,7,6
2023-09-14,KN5737,138996.0,292,234,1178,33L,07:25:00,09:25:00,9,14,3,False,24,757.7,3,8
2023-09-14,KN5978,90269.55,179,164,1180,73U,08:10:00,10:25:00,9,14,3,False,24,758.2,3,4
2023-09-14,KN5738,201128.0,292,268,1178,33L,10:40:00,12:40:00,9,14,3,False,26,759.0,3,10
2023-09-14,KN5957,104289.0,185,159,1178,73V,13:55:00,16:05:00,9,14,3,False,25,758.2,4,10
2023-09-14,KN5955,199779.0,292,277,1178,33L,16:20:00,18:20:00,9,14,3,False,25,758.2,3,10
2023-09-14,KN5958,119259.0,185,160,1178,73V,17:10:00,19:30:00,9,14,3,False,25,758.2,4,10
2023-09-14,KN5956,204897.0,292,272,1178,33L,19:40:00,21:40:00,9,14,3,False,25,759.0,2,10
2023-09-14,KN5977,99799.0,185,167,1176,73V,20:45:00,23:00:00,9,14,3,False,25,759.0,3,10
2023-09-15,KN5737,132672.0,292,239,1178,33L,07:25:00,09:25:00,9,15,4,False,24,759.0,1,10
2023-09-15,KN5978,108875.0,185,154,1180,73V,08:10:00,10:25:00,9,15,4,False,25,759.0,2,10
2023-09-15,KN5738,212987.0,292,251,1178,33L,10:40:00,12:40:00,9,15,4,False,26,759.0,3,10
2023-09-15,KN5957,151754.0,185,168,1178,73V,13:55:00,16:05:00,9,15,4,False,25,758.2,4,8
2023-09-15,KN5955,315733.0,292,275,1178,33L,16:20:00,18:20:00,9,15,4,False,26,758.2,2,10
2023-09-15,KN5958,181394.0,185,179,1178,73V,17:10:00,19:30:00,9,15,4,False,25,758.2,3,10
2023-09-15,KN5956,302552.0,292,275,1178,33L,19:40:00,21:55:00,9,15,4,False,25,759.0,2,10
2023-09-15,KN5977,153410.0,185,182,1176,73V,20:45:00,22:55:00,9,15,4,False,25,759.0,1,10
2023-09-16,KN5737,190366.0,292,268,1178,33L,07:25:00,09:25:00,9,16,5,False,25,759.0,3,6
2023-09-16,KN5978,91115.8,185,141,1180,73V,08:10:00,10:25:00,9,16,5,False,25,759.0,4,10
2023-09-16,KN5738,159552.0,292,200,1178,33L,10:40:00,12:40:00,9,16,5,False,27,759.0,3,10
2023-09-16,KN5957,102765.0,179,139,1178,73U,13:55:00,16:05:00,9,16,5,False,26,758.2,3,10
2023-09-16,KN5955,188226.0,292,225,1178,33L,16:20:00,18:20:00,9,16,5,False,25,757.7,1,10
2023-09-16,KN5958,75263.0,179,124,1178,73U,17:10:00,19:30:00,9,16,5,False,26,757.7,1,10
2023-09-16,KN5956,149589.0,292,215,1178,33L,19:40:00,21:40:00,9,16,5,False,25,758.2,1,10
2023-09-16,KN5977,73355.0,185,141,1176,73V,20:45:00,23:00:00,9,16,5,False,25,758.2,1,10
2023-09-17,KN5737,135684.11,292,230,1178,33L,07:25:00,09:25:00,9,17,6,False,24,759.0,1,7
2023-09-17,KN5978,87634.54,185,145,1180,73V,08:10:00,10:25:00,9,17,6,False,26,759.0,1,7
2023-09-17,KN5738,167815.0,292,224,1178,33L,10:40:00,12:40:00,9,17,6,False,29,759.0,2,8
2023-09-17,KN5957,106242.0,143,142,1178,73S,13:55:00,16:05:00,9,17,6,False,31,757.7,4,10
2023-09-17,KN5955,136727.0,185,139,1178,73V,16:20:00,18:20:00,9,17,6,False,32,757.7,3,10
2023-09-17,KN5958,114660.0,143,129,1178,73S,17:10:00,19:30:00,9,17,6,False,31,757.7,2,10
2023-09-17,KN5956,144268.0,185,155,1178,73V,19:40:00,21:55:00,9,17,6,False,29,758.2,4,10
2023-09-17,KN5977,187347.0,292,259,1176,33L,20:45:00,23:05:00,9,17,6,False,28,758.2,3,10
2023-09-18,KN5737,160739.0,292,231,1178,33L,07:25:00,09:25:00,9,18,0,False,27,759.7,3,4
2023-09-18,KN5738,244993.4,292,260,1178,33L,10:40:00,12:40:00,9,18,0,False,32,759.7,3,10
2023-09-18,KN5957,129738.0,185,160,1178,73V,13:55:00,16:05:00,9,18,0,False,32,758.2,3,10
2023-09-18,KN5955,120614.0,185,164,1178,73V,16:20:00,18:20:00,9,18,0,False,33,758.2,5,10
2023-09-18,KN5958,96766.0,185,143,1178,73V,17:10:00,19:30:00,9,18,0,False,32,758.2,5,10
2023-09-18,KN5977,71319.0,185,124,1176,73V,20:45:00,23:05:00,9,18,0,False,28,759.7,5,10
2023-09-19,KN5737,210073.0,292,275,1178,33L,07:25:00,09:25:00,9,19,1,False,28,759.0,3,10
2023-09-19,KN5978,97665.8,185,172,1180,73V,08:10:00,10:25:00,9,19,1,False,30,759.0,4,10
2023-09-19,KN5738,234918.0,292,268,1178,33L,10:40:00,12:40:00,9,19,1,False,33,759.0,4,10
2023-09-19,KN5957,121398.0,179,165,1178,73U,13:55:00,16:05:00,9,19,1,False,35,757.7,5,10
2023-09-19,KN5955,108615.0,143,140,1178,73S,16:20:00,18:20:00,9,19,1,False,34,756.9,5,10
2023-09-19,KN5958,124070.0,179,163,1178,73U,17:10:00,19:30:00,9,19,1,False,32,757.7,6,10
2023-09-19,KN5956,101046.0,143,134,1178,73S,19:40:00,21:40:00,9,19,1,False,30,757.7,7,10
2023-09-20,KN5737,111263.0,179,161,1178,73U,07:25:00,09:25:00,9,20,2,False,28,756.2,4,10
2023-09-20,KN5978,183998.51,292,269,1180,33L,08:10:00,10:25:00,9,20,2,False,29,756.2,6,10
2023-09-20,KN5738,177529.0,179,165,1178,73U,10:40:00,12:40:00,9,20,2,False,30,757.7,4,10
2023-09-20,KN5957,135769.0,185,173,1178,73V,13:55:00,16:05:00,9,20,2,False,31,756.9,6,10
2023-09-20,KN5955,277764.0,292,283,1178,33L,16:20:00,18:20:00,9,20,2,False,26,757.7,6,10
2023-09-20,KN5958,127168.0,185,168,1178,73V,17:10:00,19:30:00,9,20,2,False,25,757.7,6,10
2023-09-20,KN5956,182138.0,292,250,1178,33L,19:40:00,21:55:00,9,20,2,False,24,759.0,5,10
2023-09-20,KN5977,94973.0,185,147,1176,73V,20:45:00,23:05:00,9,20,2,False,24,759.0,4,10
2023-09-21,KN5737,159749.0,292,265,1178,33L,07:25:00,09:25:00,9,21,3,False,22,760.5,5,10
2023-09-21,KN5978,112848.85,185,171,1180,73V,08:10:00,10:25:00,9,21,3,False,22,761.2,3,7
2023-09-21,KN5738,250927.4,292,263,1178,33L,10:40:00,12:40:00,9,21,3,False,23,761.2,2,10
2023-09-21,KN5957,128348.0,185,176,1178,73V,13:55:00,16:05:00,9,21,3,False,22,760.5,3,10
2023-09-21,KN5955,225194.0,292,272,1178,33L,16:20:00,18:20:00,9,21,3,False,24,760.5,2,10
2023-09-21,KN5958,146486.0,185,178,1178,73V,17:10:00,19:30:00,9,21,3,False,24,760.5,3,10
2023-09-21,KN5956,213978.0,292,264,1178,33L,19:40:00,21:40:00,9,21,3,False,22,761.2,3,10
2023-09-21,KN5977,100238.0,185,162,1176,73V,20:45:00,23:00:00,9,21,3,False,22,762.0,3,10
2023-09-22,KN5737,170538.0,292,255,1178,33L,07:25:00,09:25:00,9,22,4,False,20,762.0,3,10
2023-09-22,KN5978,116523.25,185,172,1180,73V,08:10:00,10:25:00,9,22,4,False,20,762.8,2,8
2023-09-22,KN5738,299157.0,292,285,1178,33L,10:40:00,12:40:00,9,22,4,False,21,762.8,1,10
2023-09-22,KN5957,159510.0,185,176,1178,73V,13:55:00,16:05:00,9,22,4,False,22,761.2,3,10
2023-09-22,KN5955,368956.0,292,278,1178,33L,16:20:00,18:20:00,9,22,4,False,22,761.2,3,10
2023-09-22,KN5958,215634.0,185,181,1178,73V,17:10:00,19:30:00,9,22,4,False,22,762.0,3,10
2023-09-22,KN5956,377454.0,292,286,1178,33L,19:40:00,21:55:00,9,22,4,False,22,762.8,3,10
2023-09-22,KN5977,145340.0,185,177,1176,73V,20:45:00,22:55:00,9,22,4,False,19,763.5,3,10
2023-09-23,KN5737,150424.0,292,239,1178,33L,07:25:00,09:25:00,9,23,5,False,20,763.5,1,6
2023-09-23,KN5978,121770.74,185,167,1180,73V,08:10:00,10:25:00,9,23,5,False,20,763.5,5,8
2023-09-23,KN5738,256458.0,292,264,1178,33L,10:40:00,12:40:00,9,23,5,False,20,763.5,4,10
2023-09-23,KN5957,99021.0,179,145,1178,73U,13:55:00,16:05:00,9,23,5,False,22,762.8,3,10
2023-09-23,KN5955,183239.0,292,260,1178,33L,16:20:00,18:20:00,9,23,5,False,19,762.0,2,6
2023-09-23,KN5958,90509.0,179,134,1178,73U,17:10:00,19:30:00,9,23,5,False,20,762.0,1,8
2023-09-23,KN5956,171140.0,292,240,1178,33L,19:40:00,21:40:00,9,23,5,False,21,762.8,2,5
2023-09-23,KN5977,85771.5,179,130,1176,73U,20:45:00,23:00:00,9,23,5,False,21,762.8,3,6
2023-09-24,KN5737,144103.0,292,245,1178,33L,07:25:00,09:25:00,9,24,6,False,22,762.0,3,7
2023-09-24,KN5978,98891.38,179,144,1180,73U,08:10:00,10:25:00,9,24,6,False,23,762.0,2,6
2023-09-24,KN5738,179662.0,292,226,1178,33L,10:40:00,12:40:00,9,24,6,False,24,761.2,2,8
2023-09-24,KN5957,131497.0,185,149,1178,73V,13:55:00,16:05:00,9,24,6,False,24,760.5,3,10
2023-09-24,KN5955,285335.0,292,264,1178,33L,16:20:00,18:20:00,9,24,6,False,26,759.7,3,10
2023-09-24,KN5958,119001.0,185,151,1178,73V,17:10:00,19:30:00,9,24,6,False,25,760.5,3,10
2023-09-24,KN5956,201882.0,292,251,1178,33L,19:40:00,21:55:00,9,24,6,False,25,760.5,2,10
2023-09-24,KN5977,128370.0,185,176,1176,73V,20:45:00,23:05:00,9,24,6,False,25,760.5,1,10
2023-09-25,KN5737,198840.0,292,264,1178,33L,07:25:00,09:25:00,9,25,0,False,24,760.5,2,10
2023-09-25,KN5978,92866.12,185,139,1180,73V,08:10:00,10:25:00,9,25,0,False,26,761.2,2,8
2023-09-25,KN5738,256235.0,292,266,1178,33L,10:40:00,12:40:00,9,25,0,False,29,760.5,2,10
2023-09-25,KN5957,100120.0,185,128,1178,73V,13:55:00,16:05:00,9,25,0,False,30,759.7,2,10
2023-09-25,KN5955,206228.0,292,262,1178,33L,16:20:00,18:20:00,9,25,0,False,29,759.7,2,10
2023-09-25,KN5958,103158.0,185,157,1178,73V,17:10:00,19:30:00,9,25,0,False,28,759.7,2,10
2023-09-25,KN5956,182875.0,292,259,1178,33L,19:40:00,21:55:00,9,25,0,False,27,760.5,2,8
2023-09-25,KN5977,91100.0,185,139,1176,73V,20:45:00,23:05:00,9,25,0,False,26,760.5,3,10
2023-09-26,KN5737,138900.0,292,249,1178,33L,07:25:00,09:25:00,9,26,1,False,25,761.2,4,6
2023-09-26,KN5978,75974.05,185,132,1180,73V,08:10:00,10:25:00,9,26,1,False,26,762.0,3,7
2023-09-26,KN5738,179986.0,292,249,1178,33L,10:40:00,12:40:00,9,26,1,False,28,762.0,2,8
2023-09-26,KN5957,124518.0,185,164,1178,73V,13:55:00,16:05:00,9,26,1,False,30,759.7,2,10
2023-09-26,KN5958,131169.0,185,181,1178,73V,17:10:00,19:30:00,9,26,1,False,28,760.5,2,8
2023-09-26,KN5956,197205.0,292,269,1178,33L,19:40:00,21:40:00,9,26,1,False,27,761.2,3,10
2023-09-26,KN5977,103839.0,185,173,1176,73V,20:45:00,22:55:00,9,26,1,False,27,761.2,3,10
2023-09-27,KN5978,115638.62,185,167,1180,73V,08:10:00,10:25:00,9,27,2,False,26,761.2,2,7
2023-09-27,KN5957,136291.0,185,169,1178,73V,13:55:00,16:05:00,9,27,2,False,30,759.0,2,10
2023-09-27,KN5955,249404.0,292,281,1178,33L,16:20:00,18:20:00,9,27,2,False,30,759.0,2,10
2023-09-27,KN5958,153118.0,185,180,1178,73V,17:10:00,19:30:00,9,27,2,False,29,759.0,4,10
2023-09-27,KN5956,248960.0,292,271,1178,33L,19:40:00,21:55:00,9,27,2,False,28,760.5,4,10
2023-09-27,KN5977,216389.0,292,277,1176,33L,20:45:00,23:05:00,9,27,2,False,27,760.5,3,10
2023-09-28,KN5957,174106.0,185,156,1178,73V,13:55:00,16:05:00,9,28,3,False,29,760.5,4,7
2023-09-28,KN5955,437095.0,292,278,1178,33L,16:20:00,18:20:00,9,28,3,False,28,760.5,5,10
2023-09-28,KN5958,260240.0,185,183,1178,73V,17:10:00,19:30:00,9,28,3,False,28,761.2,4,10
2023-09-28,KN5956,404264.0,292,268,1178,33L,19:40:00,21:40:00,9,28,3,False,27,762.0,3,10
2023-09-29,KN5737,152449.0,143,118,1178,73S,07:25:00,09:25:00,9,29,4,True,26,762.0,2,8
2023-09-29,KN5978,338801.91,292,223,1180,33L,09:40:00,11:55:00,9,29,4,True,27,762.0,3,8
2023-09-29,KN5738,179760.0,143,135,1178,73S,10:40:00,12:40:00,9,29,4,True,28,762.0,4,8
2023-09-29,KN5955,270033.0,292,243,1178,33L,16:20:00,18:20:00,9,29,4,True,30,759.0,4,10
2023-09-29,KN5956,251050.0,292,266,1178,33L,19:40:00,21:55:00,9,29,4,True,27,759.7,5,10
2023-09-29,KN5977,99471.0,143,124,1176,73S,20:45:00,22:55:00,9,29,4,True,26,759.7,3,10
2023-09-30,KN5737,122420.0,179,167,1178,73U,07:25:00,09:25:00,9,30,5,False,25,759.7,4,3
2023-09-30,KN5978,135433.6,143,136,1180,73S,08:10:00,10:25:00,9,30,5,False,25,759.7,5,5
2023-09-30,KN5738,177820.0,179,158,1178,73U,10:40:00,12:40:00,9,30,5,False,23,759.7,5,10
2023-09-30,KN5957,156290.0,185,178,1178,73V,13:55:00,16:05:00,9,30,5,False,24,759.0,5,10
2023-09-30,KN5955,226405.67,292,255,1178,33L,16:20:00,18:20:00,9,30,5,False,24,759.0,6,8
